period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
6.660000000000000000e+02,2.621425973561734412e-03,5.740995269154518590e-03,3.470343705796471046e-03,1.829499946204546194e-03,1.640843759591924852e-03,3.469849747246751132e-03,4.939585497199146247e-07,-7.027738869299859914e+00,-3.449710062435307201e+00
6.670000000000000000e+02,2.621442012028774547e-03,5.740993553324301966e-03,3.470353754930426571e-03,1.829499497887757987e-03,1.640854257042668584e-03,3.469859758273144846e-03,4.939966572817255930e-07,-7.027170044331754184e+00,-3.449738918739331250e+00
6.680000000000000000e+02,2.621458050126879331e-03,5.740991837182460485e-03,3.470363804110951182e-03,1.829499049553503717e-03,1.640864754557447465e-03,3.469869769346778116e-03,4.940347641730659378e-07,-7.026601232448426160e+00,-3.449767780284163088e+00
6.690000000000000000e+02,2.621474087856077387e-03,5.740990120729032309e-03,3.470373853338058756e-03,1.829498601201788154e-03,1.640875252136270602e-03,3.469879780467660050e-03,4.940728703987061488e-07,-7.026032433648843778e+00,-3.449796647069169886e+00
6.700000000000000000e+02,2.621490125216402109e-03,5.740988403964066011e-03,3.470383902611759268e-03,1.829498152832617804e-03,1.640885749779141464e-03,3.469889791635805392e-03,4.941109759538757362e-07,-7.025463647931839972e+00,-3.449825519093530080e+00
6.710000000000000000e+02,2.621506162207882986e-03,5.740986686887600624e-03,3.470393951932071366e-03,1.829497704445999604e-03,1.640896247486071761e-03,3.469899802851225852e-03,4.941490808455135941e-07,-7.024894875296350705e+00,-3.449854396356577535e+00
6.720000000000000000e+02,2.621522198830551244e-03,5.740984969499683850e-03,3.470404001299003723e-03,1.829497256041942663e-03,1.640906745257061060e-03,3.469909814113941379e-03,4.941871850623440199e-07,-7.024326115741286181e+00,-3.449883278857535096e+00
6.730000000000000000e+02,2.621538235084435939e-03,5.740983251800353855e-03,3.470414050712574121e-03,1.829496807620450884e-03,1.640917243092123237e-03,3.469919825423958479e-03,4.942252886156427161e-07,-7.023757369265604567e+00,-3.449912166595725527e+00
6.740000000000000000e+02,2.621554270969570465e-03,5.740981533789657476e-03,3.470424100172792535e-03,1.829496359181532073e-03,1.640927740991260462e-03,3.469929836781294064e-03,4.942633914984707888e-07,-7.023188635868127250e+00,-3.449941059570393875e+00
6.750000000000000000e+02,2.621570306485985179e-03,5.740979815467639816e-03,3.470434149679674576e-03,1.829495910725192518e-03,1.640938238954482058e-03,3.469939848185961146e-03,4.943014937134303233e-07,-7.022619915547767988e+00,-3.449969957780762986e+00
6.760000000000000000e+02,2.621586341633709138e-03,5.740978096834339038e-03,3.470444199233234557e-03,1.829495462251438291e-03,1.640948736981796266e-03,3.469949859637971000e-03,4.943395952635570856e-07,-7.022051208303503600e+00,-3.449998861226188929e+00
6.770000000000000000e+02,2.621602376412774868e-03,5.740976377889802848e-03,3.470454248833482018e-03,1.829495013760276548e-03,1.640959235073205470e-03,3.469959871137339672e-03,4.943776961423458627e-07,-7.021482514134181230e+00,-3.450027769905883446e+00
6.780000000000000000e+02,2.621618410823211426e-03,5.740974658634069409e-03,3.470464298480433005e-03,1.829494565251712926e-03,1.640969733228720079e-03,3.469969882684075402e-03,4.944157963576029102e-07,-7.020913833038777696e+00,-3.450056683819202608e+00
6.790000000000000000e+02,2.621634444865049603e-03,5.740972939067184692e-03,3.470474348174099229e-03,1.829494116725757184e-03,1.640980231448342045e-03,3.469979894278200742e-03,4.944538958984862065e-07,-7.020345165016184552e+00,-3.450085602965358156e+00
6.800000000000000000e+02,2.621650478538321925e-03,5.740971219189192065e-03,3.470484397914497601e-03,1.829493668182412790e-03,1.640990729732084812e-03,3.469989905919723065e-03,4.944919947745367306e-07,-7.019776510065245390e+00,-3.450114527343628446e+00
6.810000000000000000e+02,2.621666511843058316e-03,5.740969499000137498e-03,3.470494447701637231e-03,1.829493219621687551e-03,1.641001228079949680e-03,3.469999917608655379e-03,4.945300929818513547e-07,-7.019207868184929033e+00,-3.450143456953247423e+00
6.820000000000000000e+02,2.621682544779288700e-03,5.740967778500060022e-03,3.470504497535534163e-03,1.829492771043587972e-03,1.641011726491946191e-03,3.470009929345013733e-03,4.945681905204300788e-07,-7.018639239374147465e+00,-3.450172391793560056e+00
6.830000000000000000e+02,2.621698577347044735e-03,5.740966057689003005e-03,3.470514547416202709e-03,1.829492322448119691e-03,1.641022224968083018e-03,3.470019941128807232e-03,4.946062873954770733e-07,-7.018070623631778027e+00,-3.450201331863822496e+00
6.840000000000000000e+02,2.621714609546355046e-03,5.740964336567009815e-03,3.470524597343653279e-03,1.829491873835290515e-03,1.641032723508362764e-03,3.470029952960052358e-03,4.946443836009208062e-07,-7.017502020956811748e+00,-3.450230277163324200e+00
6.850000000000000000e+02,2.621730641377253892e-03,5.740962615134127291e-03,3.470534647317898881e-03,1.829491425205108249e-03,1.641043222112790632e-03,3.470039964838764722e-03,4.946824791341591920e-07,-7.016933431348048700e+00,-3.450259227691254704e+00
6.860000000000000000e+02,2.621746672839771197e-03,5.740960893390397064e-03,3.470544697338956864e-03,1.829490976557577231e-03,1.641053720781379633e-03,3.470049976764954299e-03,4.947205740025648057e-07,-7.016364854804402640e+00,-3.450288183446925672e+00
6.870000000000000000e+02,2.621762703933936452e-03,5.740959171335861637e-03,3.470554747406838503e-03,1.829490527892704832e-03,1.641064219514133671e-03,3.470059988738634534e-03,4.947586682039692429e-07,-7.015796291324837952e+00,-3.450317144429637661e+00
6.880000000000000000e+02,2.621778734659781316e-03,5.740957448970563509e-03,3.470564797521556374e-03,1.829490079210497559e-03,1.641074718311058816e-03,3.470070000759819303e-03,4.947967617370714610e-07,-7.015227740908236420e+00,-3.450346110638646824e+00
6.890000000000000000e+02,2.621794765017335278e-03,5.740955726294546049e-03,3.470574847683124357e-03,1.829489630510963433e-03,1.641085217172160923e-03,3.470080012828523786e-03,4.948348546005704174e-07,-7.014659203553542000e+00,-3.450375082073242616e+00
6.900000000000000000e+02,2.621810795006629131e-03,5.740954003307851758e-03,3.470584897891555460e-03,1.829489181794106143e-03,1.641095716097449317e-03,3.470090024944757524e-03,4.948729467979355590e-07,-7.014090679259677330e+00,-3.450404058732703394e+00
6.910000000000000000e+02,2.621826824627694098e-03,5.740952280010524003e-03,3.470594948146863128e-03,1.829488733059935228e-03,1.641106215086927901e-03,3.470100037108537865e-03,4.949110383252637579e-07,-7.013522168025520642e+00,-3.450433040616307512e+00
6.920000000000000000e+02,2.621842853880561840e-03,5.740950556402608755e-03,3.470604998449060806e-03,1.829488284308455675e-03,1.641116714140605131e-03,3.470110049319875649e-03,4.949491291851570995e-07,-7.012953669849952831e+00,-3.450462027723266711e+00
6.930000000000000000e+02,2.621858882765261845e-03,5.740948832484145913e-03,3.470615048798164973e-03,1.829487835539674642e-03,1.641127213258490331e-03,3.470120061578785622e-03,4.949872193793503072e-07,-7.012385184731940058e+00,-3.450491020052925961e+00
6.940000000000000000e+02,2.621874911281825340e-03,5.740947108255179711e-03,3.470625099194183869e-03,1.829487386753598632e-03,1.641137712440585237e-03,3.470130073885280362e-03,4.950253089035065723e-07,-7.011816712670349006e+00,-3.450520017604541412e+00
6.950000000000000000e+02,2.621890939430282248e-03,5.740945383715754385e-03,3.470635149637134841e-03,1.829486937950233934e-03,1.641148211686900907e-03,3.470140086239372011e-03,4.950633977628300653e-07,-7.011248253664148500e+00,-3.450549020377358111e+00
6.960000000000000000e+02,2.621906967210663793e-03,5.740943658865910702e-03,3.470645200127027430e-03,1.829486489129587487e-03,1.641158710997439943e-03,3.470150098641076181e-03,4.951014859512492539e-07,-7.010679807712206113e+00,-3.450578028370687722e+00
6.970000000000000000e+02,2.621922994623000769e-03,5.740941933705692030e-03,3.470655250663877683e-03,1.829486040291666664e-03,1.641169210372211019e-03,3.470160111090406750e-03,4.951395734709325425e-07,-7.010111374813443597e+00,-3.450607041583819701e+00
6.980000000000000000e+02,2.621939021667324832e-03,5.740940208235146072e-03,3.470665301247697742e-03,1.829485591436476885e-03,1.641179709811220857e-03,3.470170123587374127e-03,4.951776603236146546e-07,-7.009542954966729411e+00,-3.450636060015932483e+00
6.990000000000000000e+02,2.621955048343665474e-03,5.740938482454312729e-03,3.470675351878503654e-03,1.829485142564025307e-03,1.641190209314478347e-03,3.470180136131992624e-03,4.952157465110303136e-07,-7.008974548171032382e+00,-3.450665083666359934e+00
7.000000000000000000e+02,2.621971074652052619e-03,5.740936756363232765e-03,3.470685402556306694e-03,1.829484693674317567e-03,1.641200708881989127e-03,3.470190148724277418e-03,4.952538320292763918e-07,-7.008406154425273371e+00,-3.450694112534424818e+00
7.010000000000000000e+02,2.621987100592518358e-03,5.740935029961951284e-03,3.470695453281117272e-03,1.829484244767361472e-03,1.641211208513755800e-03,3.470200161364238485e-03,4.952919168787865700e-07,-7.007837773728331499e+00,-3.450723146619372184e+00
7.020000000000000000e+02,2.622003126165092617e-03,5.740933303250510787e-03,3.470705504052954901e-03,1.829483795843163309e-03,1.641221708209791592e-03,3.470210174051891871e-03,4.953300010630302952e-07,-7.007269406079130292e+00,-3.450752185920469284e+00
7.030000000000000000e+02,2.622019151369806619e-03,5.740931576228955509e-03,3.470715554871827389e-03,1.829483346901729585e-03,1.641232207970097804e-03,3.470220186787250586e-03,4.953680845768033969e-07,-7.006701051476571962e+00,-3.450781230436972269e+00
7.040000000000000000e+02,2.622035176206689855e-03,5.740929848897328817e-03,3.470725605737749915e-03,1.829482897943066587e-03,1.641242707794683328e-03,3.470230199570326773e-03,4.954061674231416412e-07,-7.006132709919610235e+00,-3.450810280168170596e+00
7.050000000000000000e+02,2.622051200675775719e-03,5.740928121255673214e-03,3.470735656650737223e-03,1.829482448967181905e-03,1.641253207683555319e-03,3.470240212401136479e-03,4.954442496007439856e-07,-7.005564381407047847e+00,-3.450839335113342621e+00
7.060000000000000000e+02,2.622067224777091532e-03,5.740926393304032066e-03,3.470745707610801891e-03,1.829481999974080959e-03,1.641263707636720932e-03,3.470250225279689245e-03,4.954823311126461960e-07,-7.004996065937929117e+00,-3.450868395271755595e+00
7.070000000000000000e+02,2.622083248510670688e-03,5.740924665042447875e-03,3.470755758617956495e-03,1.829481550963770473e-03,1.641274207654186022e-03,3.470260238205999381e-03,4.955204119571135490e-07,-7.004427763511078098e+00,-3.450897460642687875e+00
7.080000000000000000e+02,2.622099271876541376e-03,5.740922936470962273e-03,3.470765809672215346e-03,1.829481101936258902e-03,1.641284707735956444e-03,3.470270251180083369e-03,4.955584921319776404e-07,-7.003859474125473383e+00,-3.450926531225451122e+00
7.090000000000000000e+02,2.622115294874736123e-03,5.740921207589620365e-03,3.470775860773590588e-03,1.829480652891549933e-03,1.641295207882040655e-03,3.470280264201950748e-03,4.955965716398405552e-07,-7.003291197779971000e+00,-3.450955607019279281e+00
7.100000000000000000e+02,2.622131317505285285e-03,5.740919478398466384e-03,3.470785911922098267e-03,1.829480203829652457e-03,1.641305708092445810e-03,3.470290277271617131e-03,4.956346504811359743e-07,-7.002722934473492700e+00,-3.450984688023439606e+00
7.110000000000000000e+02,2.622147339768218354e-03,5.740917748897540231e-03,3.470795963117747924e-03,1.829479754750572762e-03,1.641316208367175162e-03,3.470300290389095963e-03,4.956727286519607700e-07,-7.002154684204997537e+00,-3.451013774237243759e+00
7.120000000000000000e+02,2.622163361663566988e-03,5.740916019086887007e-03,3.470806014360555171e-03,1.829479305654315834e-03,1.641326708706239337e-03,3.470310303554397652e-03,4.957108061575191127e-07,-7.001586446973362854e+00,-3.451042865659947889e+00
7.130000000000000000e+02,2.622179383191361977e-03,5.740914288966547478e-03,3.470816065650532151e-03,1.829478856540888831e-03,1.641337209109643321e-03,3.470320316767536509e-03,4.957488829956425980e-07,-7.001018222777489086e+00,-3.451071962290863659e+00
7.140000000000000000e+02,2.622195404351632814e-03,5.740912558536568483e-03,3.470826116987693177e-03,1.829478407410300208e-03,1.641347709577392969e-03,3.470330330028529447e-03,4.957869591637291407e-07,-7.000450011616332624e+00,-3.451101064129191709e+00
7.150000000000000000e+02,2.622211425144412023e-03,5.740910827796989920e-03,3.470836168372051257e-03,1.829477958262554086e-03,1.641358210109497172e-03,3.470340343337385142e-03,4.958250346661155494e-07,-6.999881813488739724e+00,-3.451130171174277006e+00
7.160000000000000000e+02,2.622227445569727360e-03,5.740909096747855156e-03,3.470846219803618102e-03,1.829477509097658487e-03,1.641368710705959615e-03,3.470350356694119204e-03,4.958631094988986965e-07,-6.999313628393732500e+00,-3.451159283425375701e+00
7.170000000000000000e+02,2.622243465627612218e-03,5.740907365389207560e-03,3.470856271282409325e-03,1.829477059915619267e-03,1.641379211366790058e-03,3.470360370098742910e-03,4.959011836664153905e-07,-6.998745456330124348e+00,-3.451188400881766150e+00
7.180000000000000000e+02,2.622259485318095655e-03,5.740905633721090501e-03,3.470866322808437935e-03,1.829476610716443581e-03,1.641389712091994354e-03,3.470370383551272739e-03,4.959392571651961845e-07,-6.998177297296881427e+00,-3.451217523542726706e+00
7.190000000000000000e+02,2.622275504641209329e-03,5.740903901743547345e-03,3.470876374381715642e-03,1.829476161500137501e-03,1.641400212881578141e-03,3.470380397051719534e-03,4.959773299961084403e-07,-6.997609151292882856e+00,-3.451246651407513522e+00
7.200000000000000000e+02,2.622291523596983597e-03,5.740902169456622330e-03,3.470886426002256324e-03,1.829475712266708833e-03,1.641410713735547491e-03,3.470390410600098473e-03,4.960154021578511152e-07,-6.997041018317052163e+00,-3.451275784475393849e+00
7.210000000000000000e+02,2.622307542185447517e-03,5.740900436860352750e-03,3.470896477670073425e-03,1.829475263016162780e-03,1.641421214653910644e-03,3.470400424196422133e-03,4.960534736512915710e-07,-6.996472898368355509e+00,-3.451304922745734860e+00
7.220000000000000000e+02,2.622323560406634915e-03,5.740898703954789781e-03,3.470906529385182990e-03,1.829474813748506717e-03,1.641431715636676274e-03,3.470410437840702224e-03,4.960915444807666164e-07,-6.995904791445594739e+00,-3.451334066217670582e+00
7.230000000000000000e+02,2.622339578260573113e-03,5.740896970739968984e-03,3.470916581147594996e-03,1.829474364463745195e-03,1.641442216683849801e-03,3.470420451532951756e-03,4.961296146432404852e-07,-6.995336697547793747e+00,-3.451363214890623698e+00
7.240000000000000000e+02,2.622355595747294203e-03,5.740895237215938064e-03,3.470926632957323753e-03,1.829473915161887541e-03,1.641452717795436212e-03,3.470430465273186774e-03,4.961676841369784541e-07,-6.994768616673829875e+00,-3.451392368763761542e+00
7.250000000000000000e+02,2.622371612866827677e-03,5.740893503382735186e-03,3.470936684814381838e-03,1.829473465842939607e-03,1.641463218971442230e-03,3.470440479061418556e-03,4.962057529632815656e-07,-6.994200548822659513e+00,-3.451421527836462388e+00
7.260000000000000000e+02,2.622387629619206059e-03,5.740891769240408053e-03,3.470946736718781827e-03,1.829473016506907249e-03,1.641473720211874578e-03,3.470450492897662713e-03,4.962438211191140536e-07,-6.993632493993107602e+00,-3.451450692107926876e+00
