period,income,output_sum,export_value,import_value,trade_balance,import_value_val,trade_balance_val,income_growth,output_growth
3.200000000000000000e+01,2.610935946059772181e-03,5.741481425050021757e-03,3.463255961956945676e-03,1.829388750385489790e-03,1.633867211571455886e-03,3.462773230329967492e-03,4.827316269781847802e-07,-7.399781811983119795e+00,-3.441514502887665916e+00
3.300000000000000000e+01,2.611005758468266501e-03,5.741597900757275386e-03,3.463300454955397893e-03,1.829420601758392252e-03,1.633879853197005641e-03,3.462844381206938490e-03,4.560737484594033775e-07,-7.397305824677280484e+00,-3.439555649926728798e+00
3.400000000000000000e+01,2.611066413976547047e-03,5.741694214200246393e-03,3.463338810851083593e-03,1.829447737570538603e-03,1.633891073280544989e-03,3.462906603832487020e-03,4.322070185965726230e-07,-7.395154598673602919e+00,-3.437935879784181914e+00
3.500000000000000000e+01,2.611119808229601588e-03,5.741774538192012493e-03,3.463372344443593591e-03,1.829471063101619248e-03,1.633901281341974343e-03,3.462961612076092145e-03,4.107323675014463993e-07,-7.393260902472331253e+00,-3.436585015360904549e+00
3.600000000000000000e+01,2.611167410637939626e-03,5.741842107305783656e-03,3.463402052016591095e-03,1.829491282037276276e-03,1.633910769979314819e-03,3.463010738168219565e-03,3.913138483715300486e-07,-7.391572621530384524e+00,-3.435448658590045667e+00
3.700000000000000000e+01,2.611210362692773478e-03,5.741899434319812714e-03,3.463428705213981995e-03,1.829508944574628889e-03,1.633919760639353106e-03,3.463055023767132833e-03,3.736814468491625463e-07,-7.390049271386445184e+00,-3.434484550332450592e+00
3.800000000000000000e+01,2.611249555249350787e-03,5.741948480373119078e-03,3.463452903550527477e-03,1.829524488157420210e-03,1.633928415393107268e-03,3.463095297072098060e-03,3.576064784294175070e-07,-7.388659256707653000e+00,-3.433659708749536854e+00
3.900000000000000000e+01,2.611285685651012177e-03,5.741990780687616751e-03,3.463475115497926908e-03,1.829538258991348244e-03,1.633936856506578664e-03,3.463132213555011191e-03,3.429019429157173504e-07,-7.387377845311061009e+00,-3.432948314946870916e+00
4.000000000000000000e+01,2.611319301937818031e-03,5.742027541869597178e-03,3.463495707847158954e-03,1.829550533107144467e-03,1.633945174740014487e-03,3.463166295834729704e-03,3.294120124292497509e-07,-7.386185600247518579e+00,-3.432330076587397638e+00
4.100000000000000000e+01,2.611350836741090607e-03,5.742059716507597056e-03,3.463514968996117722e-03,1.829561531993699475e-03,1.633953437002418248e-03,3.463197963272262626e-03,3.170057238550960665e-07,-7.385067177687998807e+00,-3.431788973327343228e+00
4.200000000000000000e+01,2.611380633326955067e-03,5.742088060490421059e-03,3.463533126738992107e-03,1.829571434688901516e-03,1.633961692050090592e-03,3.463227554860131077e-03,3.055718788610300996e-07,-7.384010403255647503e+00,-3.431312292859034496e+00
4.300000000000000000e+01,2.611408965592126614e-03,5.742113177014247088e-03,3.463550361939357961e-03,1.829580387005859789e-03,1.633969974933498171e-03,3.463255346688804987e-03,2.950152505529733682e-07,-7.383005562849421111e+00,-3.430889890812938159e+00
4.400000000000000000e+01,2.611436053444977142e-03,5.742135550433574362e-03,3.463566819019184458e-03,1.829588508674720665e-03,1.633978310344463792e-03,3.463281565467150012e-03,2.852535520344451347e-07,-7.382044857134683724e+00,-3.430513621462627505e+00
4.500000000000000000e+01,2.611462074648420850e-03,5.742155572325439300e-03,3.463582614031046700e-03,1.829595898854356447e-03,1.633986715176690254e-03,3.463306398956894627e-03,2.762150741520731645e-07,-7.381121981519889630e+00,-3.430176899384795863e+00
4.600000000000000000e+01,2.611487173950435229e-03,5.742173561584457478e-03,3.463597840873468628e-03,1.829602640395808916e-03,1.633995200477659712e-03,3.463330004044040851e-03,2.678368294277769235e-07,-7.380231802330927238e+00,-3.429874361506946023e+00
4.700000000000000000e+01,2.611511470133555737e-03,5.742189779938085444e-03,3.463612576083192028e-03,1.829608803146085590e-03,1.634003772937106438e-03,3.463352512993547652e-03,2.600630896443766049e-07,-7.379370106791638406e+00,-3.429601606176457818e+00
4.800000000000000000e+01,2.611535061467174564e-03,5.742204443946947665e-03,3.463626882535508246e-03,1.829614446515730446e-03,1.634012436019777800e-03,3.463374038310254675e-03,2.528442252535713364e-07,-7.378533409651000241e+00,-3.429354991342725700e+00
4.900000000000000000e+01,2.611558029933055101e-03,5.742217734305344809e-03,3.463640812306685926e-03,1.829619621480298424e-03,1.634021190826387502e-03,3.463394676528107254e-03,2.461357785786717767e-07,-7.377718803319821106e+00,-3.429131478144031853e+00
5.000000000000000000e+01,2.611580444507817771e-03,5.742229803066441207e-03,3.463654408892798998e-03,1.829624372146153918e-03,1.634030036746645081e-03,3.463414511174591100e-03,2.398977182078987358e-07,-7.376923841453075781e+00,-3.428928509396589330e+00
5.100000000000000000e+01,2.611602363719829189e-03,5.742240779270578639e-03,3.463667708933861403e-03,1.829628736980481660e-03,1.634038971953379743e-03,3.463433615099458483e-03,2.340938344029194762e-07,-7.376146448266607258e+00,-3.428743914939247350e+00
5.200000000000000000e+01,2.611623837647139134e-03,5.742250773343469082e-03,3.463680743557240316e-03,1.829632749782013259e-03,1.634047993775227057e-03,3.463452052312601843e-03,2.286912446384722908e-07,-7.375384847677657341e+00,-3.428575837666014703e+00
5.300000000000000000e+01,2.611644909484251570e-03,5.742259880545472032e-03,3.463693539427818713e-03,1.829636440451153784e-03,1.634057098976664929e-03,3.463469879442138740e-03,2.236599856799727226e-07,-7.374637507737280551e+00,-3.428422675517184270e+00
5.400000000000000000e+01,2.611665616775759799e-03,5.742268183687669267e-03,3.463706119571877129e-03,1.829639835604537478e-03,1.634066283967339651e-03,3.463487146897977625e-03,2.189726738995034783e-07,-7.373903096877976182e+00,-3.428283035801216183e+00
5.500000000000000000e+01,2.611685992392136658e-03,5.742275755280449104e-03,3.463718504026137845e-03,1.829642959068567649e-03,1.634075544957570196e-03,3.463503899806282156e-03,2.146042198556893932e-07,-7.373180449305916540e+00,-3.428155699060486672e+00
5.600000000000000000e+01,2.611706065305478136e-03,5.742282659241762337e-03,3.463730710351439063e-03,1.829645832278556806e-03,1.634084878072882257e-03,3.463520178765199138e-03,2.105315862399245730e-07,-7.372468537488286344e+00,-3.428039590342368825e+00
5.700000000000000000e+01,2.611725861209683933e-03,5.742288952262981049e-03,3.463742754041356821e-03,1.829648474603926597e-03,1.634094279437430224e-03,3.463536020460613804e-03,2.067335807430167871e-07,-7.371766450157702266e+00,-3.427933756228651596e+00
5.800000000000000000e+01,2.611745403019306681e-03,5.742294684907659451e-03,3.463754648849131854e-03,1.829650903615270656e-03,1.634103745233861198e-03,3.463551458171829512e-03,2.031906773023416102e-07,-7.371073374619951935e+00,-3.427837346356865655e+00
5.900000000000000000e+01,2.611764711273469736e-03,5.742299902501325597e-03,3.463766407050835380e-03,1.829653135305495202e-03,1.634113271745340178e-03,3.463566522190297467e-03,1.998848605379126286e-07,-7.370388582428466506e+00,-3.427749598456097946e+00
6.000000000000000000e+01,2.611783804465217865e-03,5.742304645857099731e-03,3.463778039658628200e-03,1.829655184274462353e-03,1.634122855384165848e-03,3.463581240169258044e-03,1.967994893701564829e-07,-7.369711417703516787e+00,-3.427669826143719956e+00
6.100000000000000000e+01,2.611802699312080339e-03,5.742308951871880583e-03,3.463789556594815914e-03,1.829657063884503098e-03,1.634132492710312816e-03,3.463595637418211831e-03,1.939191766040827825e-07,-7.369041287536304274e+00,-3.427597408898941378e+00
6.200000000000000000e+01,2.611821410980031972e-03,5.742312854019917569e-03,3.463800966834971410e-03,1.829658786392495675e-03,1.634142180442475735e-03,3.463609737153039870e-03,1.912296819315401075e-07,-7.368377654045954017e+00,-3.427531783762027828e+00
6.300000000000000000e+01,2.611839953270364903e-03,5.742316382764708731e-03,3.463812278526524034e-03,1.829660363062982119e-03,1.634151915463541915e-03,3.463623560710199500e-03,1.887178163245337159e-07,-7.367720027751778034e+00,-3.427472438407141997e+00
6.400000000000000000e+01,2.611858338776845440e-03,5.742319565905438031e-03,3.463823499087814034e-03,1.829661804265807386e-03,1.634161694822006648e-03,3.463637127731630273e-03,1.863713561837607169e-07,-7.367067961999584469e+00,-3.427418905316081954e+00
6.500000000000000000e+01,2.611876579018925209e-03,5.742322428870701330e-03,3.463834635291482885e-03,1.829663119561045562e-03,1.634171515730437323e-03,3.463650456325584066e-03,1.841789658988193801e-07,-7.366421048237126179e+00,-3.427370756838465926e+00
6.600000000000000000e+01,2.611894684555548553e-03,5.742324994969444547e-03,3.463845693335226589e-03,1.829664317773404972e-03,1.634181375561821617e-03,3.463663563207528863e-03,1.821301276977264905e-07,-7.365778911977804988e+00,-3.427327600971552535e+00
6.700000000000000000e+01,2.611912665083091986e-03,5.742327285606972295e-03,3.463856678902314540e-03,1.829665407057806800e-03,1.634191271844507741e-03,3.463676463824344985e-03,1.802150779695553540e-07,-7.365141209327086713e+00,-3.427289077727435629e+00
6.800000000000000000e+01,2.611930529520264596e-03,5.742329320472213013e-03,3.463867597213719264e-03,1.829666394957571831e-03,1.634201202256147433e-03,3.463689172464516457e-03,1.784247492028073756e-07,-7.364507623971427996e+00,-3.427254855983730142e+00
6.900000000000000000e+01,2.611948286082193746e-03,5.742331117701148999e-03,3.463878453073347598e-03,1.829667288456286083e-03,1.634211164617061516e-03,3.463701702356366662e-03,1.767507169809362511e-07,-7.363877864550715913e+00,-3.427224630735004052e+00
7.000000000000000000e+01,2.611965942345490215e-03,5.742332694020352638e-03,3.463889250907562466e-03,1.829668094024290313e-03,1.634221156883272153e-03,3.463714065756097298e-03,1.751851514651681097e-07,-7.363251662350656090e+00,-3.427198120678853765e+00
7.100000000000000000e+01,2.611983505305701808e-03,5.742334064873775602e-03,3.463899994799891219e-03,1.829668817660504198e-03,1.634231177139387021e-03,3.463726274026997579e-03,1.737207728936401852e-07,-7.362628769265100459e+00,-3.427175066083598676e+00
7.200000000000000000e+01,2.612000981428335908e-03,5.742335244535315929e-03,3.463910688521736753e-03,1.829669464930197987e-03,1.634241223591538766e-03,3.463738337710989441e-03,1.723508107473112339e-07,-7.362008955986487635e+00,-3.427155226895195472e+00
7.300000000000000000e+01,2.612018376694364308e-03,5.742336246209244627e-03,3.463921335559646056e-03,1.829670040999232042e-03,1.634251294560414014e-03,3.463750266593470205e-03,1.710689661758510449e-07,-7.361392010391898388e+00,-3.427138381048222548e+00
7.400000000000000000e+01,2.612035696641006564e-03,5.742337082120219614e-03,3.463931939139663126e-03,1.829670550665175388e-03,1.634261388474487738e-03,3.463762069762247632e-03,1.698693774154942659e-07,-7.360777736096702384e+00,-3.427124322952090907e+00
7.500000000000000000e+01,2.612052946398391202e-03,5.742337763594188016e-03,3.463942502249154828e-03,1.829670998385647196e-03,1.634271503863507632e-03,3.463773755661225719e-03,1.687465879291090431e-07,-7.360165951154240105e+00,-3.427112862130499149e+00
7.600000000000000000e+01,2.612070130722652078e-03,5.742338301131447512e-03,3.463953027656461840e-03,1.829671388304209044e-03,1.634281639352252796e-03,3.463785332139437088e-03,1.676955170247518279e-07,-7.359556486882102178e+00,-3.427103821992627530e+00
7.700000000000000000e+01,2.612087254025883144e-03,5.742338704472756648e-03,3.463963517928626661e-03,1.829671724274050618e-03,1.634291793654576042e-03,3.463796806495908140e-03,1.667114327185206801e-07,-7.358949186799657483e+00,-3.427097038721371725e+00
7.800000000000000000e+01,2.612104320403321571e-03,5.742338982659345864e-03,3.463973975447465822e-03,1.829672009879694354e-03,1.634301965567771468e-03,3.463808185520765061e-03,1.657899267007607869e-07,-7.358343905664033180e+00,-3.427092360264061277e+00
7.900000000000000000e+01,2.612121333658079265e-03,5.742339144087507501e-03,3.463984402424153709e-03,1.829672248456918086e-03,1.634312153967235623e-03,3.463819475532970999e-03,1.649268911827102280e-07,-7.357740508592947037e+00,-3.427089645414416186e+00
8.000000000000000000e+01,2.612138297323689934e-03,5.742339196558375429e-03,3.463994800912498836e-03,1.829672443111064403e-03,1.634322357801434433e-03,3.463830682415007522e-03,1.641184974913133254e-07,-7.357138870265056418e+00,-3.427088762975338820e+00
8.100000000000000000e+01,2.612155214684708498e-03,5.742339147323385212e-03,3.464005172821054811e-03,1.829672596733882646e-03,1.634332576087172166e-03,3.463841811644762739e-03,1.633611762920719745e-07,-7.356538874189377353e+00,-3.427089590994414348e+00
8.200000000000000000e+01,2.612172088795541944e-03,5.742339003125863234e-03,3.464015519924175737e-03,1.829672712019045355e-03,1.634342807905130382e-03,3.463852868324932693e-03,1.626515992430438429e-07,-7.355940412037420550e+00,-3.427092016064403612e+00
8.300000000000000000e+01,2.612188922497719803e-03,5.742338770239146378e-03,3.464025843872153062e-03,1.829672791476447385e-03,1.634353052395705677e-03,3.463863857210101697e-03,1.619866620513644995e-07,-7.355343383030666260e+00,-3.427095932682255874e+00
8.400000000000000000e+01,2.612205718435730000e-03,5.742338454501542781e-03,3.464036146200480740e-03,1.829672837445396518e-03,1.634363308755084222e-03,3.463874782731722352e-03,1.613634687583874461e-07,-7.354747693378927309e+00,-3.427101242661090286e+00
8.500000000000000000e+01,2.612222479071567554e-03,5.742338061348448500e-03,3.464046428338395708e-03,1.829672852106796217e-03,1.634373576231599491e-03,3.463885649021193874e-03,1.607793172018340266e-07,-7.354153255764373398e+00,-3.427107854590061287e+00
8.600000000000000000e+01,2.612239206698106254e-03,5.742337595841882913e-03,3.464056691616679805e-03,1.829672837494400288e-03,1.634383854122279517e-03,3.463896459931182278e-03,1.602316854975270599e-07,-7.353559988867264252e+00,-3.427115683337667029e+00
8.700000000000000000e+01,2.612255903451419538e-03,5.742337062697669241e-03,3.464066937274870583e-03,1.829672795505210385e-03,1.634394141769660198e-03,3.463907219055309492e-03,1.597182195610911959e-07,-7.352967816929012912e+00,-3.427124649594626149e+00
8.800000000000000000e+01,2.612272571322118205e-03,5.742336466310481342e-03,3.464077166467892290e-03,1.829672727909101120e-03,1.634404438558791171e-03,3.463917929746387035e-03,1.592367215052549467e-07,-7.352376669350013216e+00,-3.427134679452670252e+00
8.900000000000000000e+01,2.612289212165811673e-03,5.742335810776939831e-03,3.464087380272146480e-03,1.829672636357722662e-03,1.634414743914423818e-03,3.463928595133280129e-03,1.587851388663505392e-07,-7.351786480318700967e+00,-3.427145704016065775e+00
9.000000000000000000e+01,2.612305827712757805e-03,5.742335099916905800e-03,3.464097579691159841e-03,1.829672522392745884e-03,1.634425057298413957e-03,3.463939218136518478e-03,1.583615546413633113e-07,-7.351197188469216215e+00,-3.427157659043555959e+00
9.100000000000000000e+01,2.612322419576770718e-03,5.742334337293163865e-03,3.464107765660779693e-03,1.829672387453500776e-03,1.634435378207278917e-03,3.463949801482776002e-03,1.579641780036916687e-07,-7.350608736565577672e+00,-3.427170484617325652e+00
9.200000000000000000e+01,2.612338989263457249e-03,5.742333526229591659e-03,3.464117939053969197e-03,1.829672232884050004e-03,1.634445706169919193e-03,3.463960347718260304e-03,1.575913357088933042e-07,-7.350021071209478229e+00,-3.427184124837390211e+00
9.300000000000000000e+01,2.612355538177829357e-03,5.742332669827977104e-03,3.464128100685244776e-03,1.829672059939757870e-03,1.634456040745486905e-03,3.463970859221157141e-03,1.572414640876353131e-07,-7.349434142570365758e+00,-3.427198527538855011e+00
9.400000000000000000e+01,2.612372067631343626e-03,5.742331770983552866e-03,3.464138251314782205e-03,1.829671869793371604e-03,1.634466381521410602e-03,3.463981338213149852e-03,1.569131016323534189e-07,-7.348847904135736187e+00,-3.427213644030546735e+00
9.500000000000000000e+01,2.612388578848415157e-03,5.742330832399388484e-03,3.464148391652218262e-03,1.829671663540666585e-03,1.634476728111551678e-03,3.463991786770116536e-03,1.566048821017261561e-07,-7.348262312480113856e+00,-3.427229428853095783e+00
9.600000000000000000e+01,2.612405072972461342e-03,5.742329856599725189e-03,3.464158522360145757e-03,1.829671442205696918e-03,1.634487080154448839e-03,3.464002206832067412e-03,1.563155280783455614e-07,-7.347677327050727847e+00,-3.427245839554560192e+00
9.700000000000000000e+01,2.612421551071486374e-03,5.742328845942305457e-03,3.464168644057391729e-03,1.829671206745655046e-03,1.634497437311736683e-03,3.464012600212358801e-03,1.560438450329271198e-07,-7.347092909969433094e+00,-3.427262836483147002e+00
9.800000000000000000e+01,2.612438014143269368e-03,5.742327802629834319e-03,3.464178757322018513e-03,1.829670958055396772e-03,1.634507799266621741e-03,3.464022968606257896e-03,1.557887157606178963e-07,-7.346509025848702024e+00,-3.427280382594455332e+00
9.900000000000000000e+01,2.612454463120167381e-03,5.742326728720581128e-03,3.464188862694127496e-03,1.829670696971639511e-03,1.634518165722487985e-03,3.464033313598898194e-03,1.555490952293014928e-07,-7.345925641621287028e+00,-3.427298443273107953e+00
1.000000000000000000e+02,2.612470898873580152e-03,5.742325626138227584e-03,3.464198960678446879e-03,1.829670424276872570e-03,1.634528536401574309e-03,3.464043636672686777e-03,1.553240057601025514e-07,-7.345342726381865361e+00,-3.427316986167239232e+00
1.010000000000000000e+02,2.612487322218081786e-03,5.742324496681010595e-03,3.464209051746748591e-03,1.829670140702985975e-03,1.634538911043762616e-03,3.464053939214174673e-03,1.551125325739179106e-07,-7.344760251240522564e+00,-3.427335981034629331e+00
1.020000000000000000e+02,2.612503733915272700e-03,5.742323342030205939e-03,3.464219136340071330e-03,1.829669846934642557e-03,1.634549289405428773e-03,3.464064222520450622e-03,1.549138196207076879e-07,-7.344178189186100880e+00,-3.427355399600107155e+00
1.030000000000000000e+02,2.612520134677346652e-03,5.742322163758011716e-03,3.464229214870807871e-03,1.829669543612426905e-03,1.634559671258380966e-03,3.464074487805100279e-03,1.547270657075924816e-07,-7.343596514959749300e+00,-3.427375215422912014e+00
1.040000000000000000e+02,2.612536525170408401e-03,5.742320963334877557e-03,3.464239287724617169e-03,1.829669231335768597e-03,1.634570056388848572e-03,3.464084736203747791e-03,1.545515208693781783e-07,-7.343015204937175966e+00,-3.427395403773481064e+00
1.050000000000000000e+02,2.612552906017556308e-03,5.742319742136310808e-03,3.464249355262234969e-03,1.829668910665661159e-03,1.634580444596573810e-03,3.464094968779200551e-03,1.543864830344174321e-07,-7.342434237019412890e+00,-3.427415941518952014e+00
1.060000000000000000e+02,2.612569277801755040e-03,5.742318501449203069e-03,3.464259417821127004e-03,1.829668582127198882e-03,1.634590835693928122e-03,3.464105186526260892e-03,1.542312948661118954e-07,-7.341853590530855733e+00,-3.427436807016759346e+00
1.070000000000000000e+02,2.612585641068500102e-03,5.742317242477734326e-03,3.464269475717040702e-03,1.829668246211940599e-03,1.634601229505100103e-03,3.464115390376200365e-03,1.540853408403368430e-07,-7.341273246124801588e+00,-3.427457980015380379e+00
1.080000000000000000e+02,2.612601996328301531e-03,5.742315966348842532e-03,3.464279529245451079e-03,1.829667903380102160e-03,1.634611625865348920e-03,3.464125581200917445e-03,1.539480445336346981e-07,-7.340693185695357670e+00,-3.427479441562319984e+00
1.090000000000000000e+02,2.612618344058996282e-03,5.742314674117339306e-03,3.464289578682896911e-03,1.829667554062616632e-03,1.634622024620280278e-03,3.464135759816828510e-03,1.538188660684010334e-07,-7.340113392295400274e+00,-3.427501173918068300e+00
1.100000000000000000e+02,2.612634684707898849e-03,5.742313366770642261e-03,3.464299624288235801e-03,1.829667198663037075e-03,1.634632425625198726e-03,3.464145926988489079e-03,1.536972997467217494e-07,-7.339533850060364628e+00,-3.427523160476542152e+00
1.110000000000000000e+02,2.612651018693804873e-03,5.742312045233219364e-03,3.464309666303804283e-03,1.829666837559321569e-03,1.634642828744482714e-03,3.464156083431960478e-03,1.535828718438048135e-07,-7.338954544137122227e+00,-3.427545385690322632e+00
1.120000000000000000e+02,2.612667346408860738e-03,5.742310710370696764e-03,3.464319704956498984e-03,1.829666471105499638e-03,1.634653233850999346e-03,3.464166229817975708e-03,1.534751385232763221e-07,-7.338375460617674761e+00,-3.427567835001565921e+00
1.130000000000000000e+02,2.612683668220303936e-03,5.742309362993721147e-03,3.464329740458786666e-03,1.829666099633215498e-03,1.634663640825571168e-03,3.464176366774858115e-03,1.533736839285509967e-07,-7.337796586477485228e+00,-3.427590494777077446e+00
1.140000000000000000e+02,2.612699984472086328e-03,5.742308003861519398e-03,3.464339773009653123e-03,1.829665723453176990e-03,1.634674049556476133e-03,3.464186494891267464e-03,1.532781183856586626e-07,-7.337217909517857350e+00,-3.427613352248393142e+00
1.150000000000000000e+02,2.612716295486383362e-03,5.742306633685257018e-03,3.464349802795474009e-03,1.829665342856508876e-03,1.634684459938965133e-03,3.464196614718766890e-03,1.531880767071183702e-07,-7.336639418312406846e+00,-3.427636395455357921e+00
1.160000000000000000e+02,2.612732601565010901e-03,5.742305253131140680e-03,3.464359829990832761e-03,1.829664958116011386e-03,1.634694871874821376e-03,3.464206726774201640e-03,1.531032166311209475e-07,-7.336061102156865132e+00,-3.427659613193900778e+00
1.170000000000000000e+02,2.612748902990737112e-03,5.742303862823336900e-03,3.464369854759286049e-03,1.829664569487336138e-03,1.634705285271949912e-03,3.464216831541927326e-03,1.530232173587234290e-07,-7.335482951022475717e+00,-3.427682994966996244e+00
1.180000000000000000e+02,2.612765200028511516e-03,5.742302463346673005e-03,3.464379877254075875e-03,1.829664177210083356e-03,1.634715700043992519e-03,3.464226929475895493e-03,1.529477781803817438e-07,-7.334904955512477898e+00,-3.427706530939189644e+00
1.190000000000000000e+02,2.612781492926617710e-03,5.742301055249181101e-03,3.464389897618796576e-03,1.829663781508836197e-03,1.634726116109960379e-03,3.464237021001602586e-03,1.528766171939900664e-07,-7.334327106821159070e+00,-3.427730211893842416e+00
1.200000000000000000e+02,2.612797781917735023e-03,5.742299639044449490e-03,3.464399915988006749e-03,1.829663382594109641e-03,1.634736533393897108e-03,3.464247106517895792e-03,1.528094701109573850e-07,-7.333749396696253697e+00,-3.427754029193574858e+00
1.210000000000000000e+02,2.612814067219943349e-03,5.742298215213837050e-03,3.464409932487822526e-03,1.829662980663254073e-03,1.634746951824568454e-03,3.464257186398682180e-03,1.527460891403466248e-07,-7.333171817403272286e+00,-3.427777974743062561e+00
1.220000000000000000e+02,2.612830349037659466e-03,5.742296784208537549e-03,3.464419947236446664e-03,1.829662575901291627e-03,1.634757371335155036e-03,3.464267260994509032e-03,1.526862419376322222e-07,-7.332594361692301277e+00,-3.427802040954242013e+00
1.230000000000000000e+02,2.612846627562502664e-03,5.742295346451495655e-03,3.464429960344675950e-03,1.829662168481693569e-03,1.634767791862982381e-03,3.464277330634044430e-03,1.526297106315202545e-07,-7.332017022767334247e+00,-3.427826220714158545e+00
1.240000000000000000e+02,2.612862902974115269e-03,5.742293902339217111e-03,3.464439971916382158e-03,1.829661758567121882e-03,1.634778213349260276e-03,3.464287395625474143e-03,1.525762909080144447e-07,-7.331439794257111231e+00,-3.427850507354524012e+00
1.250000000000000000e+02,2.612879175440922883e-03,5.742292452243445353e-03,3.464449982048937917e-03,1.829661346310104946e-03,1.634788635738832971e-03,3.464297456257791827e-03,1.525257911460901894e-07,-7.330862670188209584e+00,-3.427874894623450519e+00
1.260000000000000000e+02,2.612895445120847360e-03,5.742290996512734898e-03,3.464459990833647796e-03,1.829660931853686976e-03,1.634799058979960820e-03,3.464307512802012462e-03,1.524780316353342713e-07,-7.330285644959710467e+00,-3.427899376659060415e+00
1.270000000000000000e+02,2.612911712161970768e-03,5.742289535473923262e-03,3.464469998356122134e-03,1.829660515332015005e-03,1.634809483024107129e-03,3.464317565512305998e-03,1.524328438161359767e-07,-7.329708713319716296e+00,-3.427923947964695017e+00
1.280000000000000000e+02,2.612927976703156418e-03,5.742288069433491848e-03,3.464480004696635258e-03,1.829660096870908744e-03,1.634819907825726514e-03,3.464327614627057701e-03,1.523900695775577685e-07,-7.329131870343230659e+00,-3.427948603386044013e+00
1.290000000000000000e+02,2.612944238874638243e-03,5.742286598678881734e-03,3.464490009930466796e-03,1.829659676588383599e-03,1.634830333342083197e-03,3.464337660369868656e-03,1.523495605981403656e-07,-7.328555111411372280e+00,-3.427973338089029820e+00
1.300000000000000000e+02,2.612960498798558122e-03,5.742285123479659407e-03,3.464500014128224330e-03,1.829659254595133577e-03,1.634840759533090753e-03,3.464347702950473437e-03,1.523111777508925901e-07,-7.327978432192184144e+00,-3.427998147540134433e+00
1.310000000000000000e+02,2.612976756589478495e-03,5.742283644088668620e-03,3.464510017356124856e-03,1.829658830995003994e-03,1.634851186361120862e-03,3.464357742565624381e-03,1.522747905004749602e-07,-7.327401828622592816e+00,-3.428023027487125951e+00
1.320000000000000000e+02,2.612993012354858542e-03,5.742282160743070359e-03,3.464520019676281884e-03,1.829658405885404779e-03,1.634861613790877105e-03,3.464367779399887392e-03,1.522402763944920301e-07,-7.326825296891403383e+00,-3.428047973941505955e+00
1.330000000000000000e+02,2.613009266195500876e-03,5.742280673665331632e-03,3.464530021146952198e-03,1.829657979357726585e-03,1.634872041789225613e-03,3.464377813626420399e-03,1.522075205317996449e-07,-7.326248833423520956e+00,-3.428072983161889464e+00
1.340000000000000000e+02,2.613025518205967443e-03,5.742279183064144879e-03,3.464540021822791731e-03,1.829657551497712240e-03,1.634882470325079492e-03,3.464387845407681989e-03,1.521764151097421136e-07,-7.325672434865193594e+00,-3.428098051638550636e+00
1.350000000000000000e+02,2.613041768474972867e-03,5.742277689135294461e-03,3.464550021755069369e-03,1.829657122385808894e-03,1.634892899369260475e-03,3.464397874896098847e-03,1.521468589705220198e-07,-7.325096098070038586e+00,-3.428123176078834433e+00
1.360000000000000000e+02,2.613058017085750483e-03,5.742276192062460705e-03,3.464560020991888124e-03,1.829656692097496535e-03,1.634903328894391590e-03,3.464407902234686344e-03,1.521187572017801415e-07,-7.324519820086072386e+00,-3.428148353393678516e+00
1.370000000000000000e+02,2.613074264116391904e-03,5.742274692017984919e-03,3.464570019578372059e-03,1.829656260703604572e-03,1.634913758874767488e-03,3.464417927557646160e-03,1.520920207258996681e-07,-7.323943598143678457e+00,-3.428173580684690247e+00
1.380000000000000000e+02,2.613090509640169680e-03,5.742273189163561546e-03,3.464580017556868809e-03,1.829655828270594382e-03,1.634924189286274428e-03,3.464427950990905773e-03,1.520665659630361655e-07,-7.323367429644155990e+00,-3.428198855232544862e+00
1.390000000000000000e+02,2.613106753725840010e-03,5.742271683650916440e-03,3.464590014967106144e-03,1.829655394860830574e-03,1.634934620106275570e-03,3.464437972652634548e-03,1.520423144715961350e-07,-7.322791312148968501e+00,-3.428224174485572373e+00
1.400000000000000000e+02,2.613122996437918996e-03,5.742270175622421827e-03,3.464600011846364572e-03,1.829654960532846189e-03,1.634945051313518383e-03,3.464447992653733356e-03,1.520191926312162989e-07,-7.322215243369967652e+00,-3.428249536049376989e+00
1.410000000000000000e+02,2.613139237836952389e-03,5.742268665211682638e-03,3.464610008229627829e-03,1.829654525341564307e-03,1.634955482888063522e-03,3.464458011098275197e-03,1.519971313526310985e-07,-7.321639221159836453e+00,-3.428274937677056045e+00
1.420000000000000000e+02,2.613155477979757155e-03,5.742267152544072543e-03,3.464620004149724687e-03,1.829654089338536571e-03,1.634965914811188116e-03,3.464468028083934979e-03,1.519760657897085976e-07,-7.321063243503466822e+00,-3.428300377260096177e+00
1.430000000000000000e+02,2.613171716919656957e-03,5.742265637737255235e-03,3.464629999637462536e-03,1.829653652572144421e-03,1.634976347065318115e-03,3.464478043702386330e-03,1.519559350762061944e-07,-7.320487308509693314e+00,-3.428325852819669173e+00
1.440000000000000000e+02,2.613187954706697267e-03,5.742264120901657137e-03,3.464639994721758348e-03,1.829653215087797494e-03,1.634986779633960854e-03,3.464488058039670668e-03,1.519366820876798252e-07,-7.319911414403557082e+00,-3.428351362498660571e+00
1.450000000000000000e+02,2.613204191387849193e-03,5.742262602140923641e-03,3.464649989429745367e-03,1.829652776928114913e-03,1.634997212501630454e-03,3.464498071176544576e-03,1.519182532007910813e-07,-7.319335559519190681e+00,-3.428376904553998017e+00
